file_path,file_name,exercise_type,label_main,error_tags,expected_reps,subject_id,camera_view,occlusion_level,clip_source,source_video,split,notes,split_group,label_group,size_bytes,sha256,duplicate_hash_group,basename_conflict_group,issue_flags
dataset/Squat/gerakan_salah/tidak_full_rom/p11_part_2.mp4,p11_part_2.mp4,squat,salah,tidak_full_rom,,,,,p11,dataset/Squat/p11.mp4,,,p11,gerakan_salah,6152185,c43ff14a1eeec3b69db648de41468390a22c749a8275aed32a1e9e1b7ee1a2ad,,,split_group_multi_label
dataset/Squat/gerakan_salah/tidak_full_rom/p17.mp4,p17.mp4,squat,salah,tidak_full_rom,,,,,,,,,p17,gerakan_salah,21739583,b45aab1466989c317f2a0b2f9b0ef6a348d36565f45d2d136e1df80e657737a0,,,
dataset/Squat/gerakan_salah/tidak_full_rom/p1_part_0.mp4,p1_part_0.mp4,squat,salah,tidak_full_rom,,,,,p1,,,,p1,gerakan_salah,4252009,520b8e3370baa8c9dcda611ccbe956fefe78c1dd1dda7d5cadc31195022d0b12,,,split_group_multi_label
dataset/Squat/gerakan_salah/tidak_full_rom/p1_part_00.mp4,p1_part_00.mp4,squat,salah,tidak_full_rom,,,,,p1,,,,p1,gerakan_salah,1191385,155c1cc35f8bb5b23ecfcb253a9675d658a07d7b34601360a5e8708056293bb3,,,split_group_multi_label
dataset/Squat/gerakan_salah/tidak_full_rom/p1_part_1.mp4,p1_part_1.mp4,squat,salah,tidak_full_rom,,,,,p1,,,,p1,gerakan_salah,4350117,d8eb4548f2182306f7a49a085e65015de7683b970445ede971fe3aa6a6f650f0,,,split_group_multi_label
dataset/Squat/gerakan_salah/tidak_full_rom/p1_part_2.mp4,p1_part_2.mp4,squat,salah,tidak_full_rom,,,,,p1,,,,p1,gerakan_salah,1834656,d5ae973bda82e0ab7c8192794b9e59a948c29334c27158349d65b816083036dc,,basename_conflict_001,basename_conflict;split_group_multi_label
dataset/Squat/gerakan_salah/tidak_full_rom/ppp3.mp4,ppp3.mp4,squat,salah,tidak_full_rom,,,,,,,,,ppp3,gerakan_salah,14541902,486d2dd6cb752530dc006b5646bcda7086a3fda96f4a67af2599d121ecb1d15d,,,
dataset/Squat/gerakan_salah/tidak_full_rom/ppp5.mp4,ppp5.mp4,squat,salah,tidak_full_rom,,,,,,,,,ppp5,gerakan_salah,5625564,2865a60e24b6f8e815d7f28fa67b0b74ffe986aa4be80134d1f19736442df423,,,
dataset/Squat/gerakan_salah/tidak_full_rom/sq_rom1.mp4,sq_rom1.mp4,squat,salah,tidak_full_rom,,,,,,,,,sq_rom1,gerakan_salah,37293911,a50acdb6b99371cb33eebf49ec61f1020ac99900a77f5cb113fef9cd7a24f005,,,
dataset/Squat/gerakan_salah/tidak_full_rom/sq_rom2.mp4,sq_rom2.mp4,squat,salah,tidak_full_rom,,,,,,,,,sq_rom2,gerakan_salah,22896011,bd85aef851c1119e1d826b7f615d70cad69e90d46bb5d087c18885b8afa0256e,,,
dataset/Squat/gerakan_salah/tidak_full_rom/squat_9_part_2.mp4,squat_9_part_2.mp4,squat,salah,tidak_full_rom,,,,,squat_9,,,,squat_9,gerakan_salah,882481,214846b7d69b92880410227ef10bf4ded337d749e1d482385c028f1d5bdf09f0,,basename_conflict_002,basename_conflict;split_group_multi_label
dataset/Squat/gerakan_salah/tidak_full_rom/squat_9_part_3.mp4,squat_9_part_3.mp4,squat,salah,tidak_full_rom,,,,,squat_9,,,,squat_9,gerakan_salah,867921,0c3390e8332f4f50f180a044338a72849a1d27868d03425e1839b99e3eb87313,,basename_conflict_003,basename_conflict;split_group_multi_label
dataset/Squat/p11.mp4,p11.mp4,squat,unlabeled,,,,,,p11,dataset/Squat/p11.mp4,,,p11,unlabeled_root,54412100,dcfaeb3f4db3bd121915b7edbcc5fdb432671c567945e355d445d1b823073f40,,,unlabeled;split_group_multi_label
dataset/Squat/sq_mix1.mp4,sq_mix1.mp4,squat,unlabeled,,,,,,sq_mix1,dataset/Squat/sq_mix1.mp4,,,sq_mix1,unlabeled_root,57445609,48f2151a9d702e689fc2fc910686764c86018ef7e62f3ce59fce69fe32bb101f,,,unlabeled
dataset/Squat/sq_mix2.mp4,sq_mix2.mp4,squat,unlabeled,,,,,,sq_mix2,dataset/Squat/sq_mix2.mp4,,,sq_mix2,unlabeled_root,139129237,55008647b680fcc9ffbb47f620a92ac8b990d8585d8043f9863139c8f0c90a91,,,unlabeled
dataset/Squat/squat_part_1.mp4,squat_part_1.mp4,squat,unlabeled,,,,,,squat_part_1,dataset/Squat/squat_part_1.mp4,,,squat_part_1,unlabeled_root,3276295,40b264e6f9e95791451e984c41dece29216997b4d219d304409d340db9025c31,dup_hash_001,basename_conflict_004,unlabeled;duplicate_hash;basename_conflict
